#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_oldbones_3;Oldbones;Oldbones;Oldbones;;Oldbones;;;;;;;;;x
b_oldbones_3_adj;Oldbonesian;;oldboneser;;;;;;;;;;;x
b_oldbones_4;Oldbones;Oldbones;Oldbones;;Oldbones;;;;;;;;;x
b_oldbones_4_adj;Oldbonesian;;oldboneser;;;;;;;;;;;x
b_oldbones_5;Oldbones;Oldbones;Oldbones;;Oldbones;;;;;;;;;x
b_oldbones_5_adj;Oldbonesian;;oldboneser;;;;;;;;;;;x
b_oldbones_6;Oldbones;Oldbones;Oldbones;;Oldbones;;;;;;;;;x
b_oldbones_6_adj;Oldbonesian;;oldboneser;;;;;;;;;;;x
b_oldbones_7;Oldbones;Oldbones;Oldbones;;Oldbones;;;;;;;;;x
b_oldbones_7_adj;Oldbonesian;;oldboneser;;;;;;;;;;;x
b_oldvisht;Oldvisht;Oldvisht;Oldvisht;;Oldvisht;;;;;;;;;x
b_oldvisht_adj;Oldvishtian;;oldvishter;;;;;;;;;;;x
b_oldvisht_2;Oldvisht;Oldvisht;Oldvisht;;Oldvisht;;;;;;;;;x
b_oldvisht_2_adj;Oldvishtian;;oldvishter;;;;;;;;;;;x
b_oldvisht_3;Oldvisht;Oldvisht;Oldvisht;;Oldvisht;;;;;;;;;x
b_oldvisht_3_adj;Oldvishtian;;oldvishter;;;;;;;;;;;x
b_oldvisht_4;Oldvisht;Oldvisht;Oldvisht;;Oldvisht;;;;;;;;;x
b_oldvisht_4_adj;Oldvishtian;;oldvishter;;;;;;;;;;;x
b_oldvisht_5;Oldvisht;Oldvisht;Oldvisht;;Oldvisht;;;;;;;;;x
b_oldvisht_5_adj;Oldvishtian;;oldvishter;;;;;;;;;;;x
b_oldvisht_6;Oldvisht;Oldvisht;Oldvisht;;Oldvisht;;;;;;;;;x
b_oldvisht_6_adj;Oldvishtian;;oldvishter;;;;;;;;;;;x
b_oldvisht_7;Oldvisht;Oldvisht;Oldvisht;;Oldvisht;;;;;;;;;x
b_oldvisht_7_adj;Oldvishtian;;oldvishter;;;;;;;;;;;x
b_onyx_coast;Onyx Coast;Onyx Coast;Onyx Coast;;Onyx Coast;;;;;;;;;x
b_onyx_coast_adj;Onyx Coastian;;Onyx Coaster;;;;;;;;;;;x
b_onyx_coast_2;Onyx Coast;Onyx Coast;Onyx Coast;;Onyx Coast;;;;;;;;;x
b_onyx_coast_2_adj;Onyx Coastian;;Onyx Coaster;;;;;;;;;;;x
b_onyx_coast_3;Onyx Coast;Onyx Coast;Onyx Coast;;Onyx Coast;;;;;;;;;x
b_onyx_coast_3_adj;Onyx Coastian;;Onyx Coaster;;;;;;;;;;;x
b_onyx_coast_4;Onyx Coast;Onyx Coast;Onyx Coast;;Onyx Coast;;;;;;;;;x
b_onyx_coast_4_adj;Onyx Coastian;;Onyx Coaster;;;;;;;;;;;x
b_onyx_coast_5;Onyx Coast;Onyx Coast;Onyx Coast;;Onyx Coast;;;;;;;;;x
b_onyx_coast_5_adj;Onyx Coastian;;Onyx Coaster;;;;;;;;;;;x
b_onyx_coast_6;Onyx Coast;Onyx Coast;Onyx Coast;;Onyx Coast;;;;;;;;;x
b_onyx_coast_6_adj;Onyx Coastian;;Onyx Coaster;;;;;;;;;;;x
b_onyx_coast_7;Onyx Coast;Onyx Coast;Onyx Coast;;Onyx Coast;;;;;;;;;x
b_onyx_coast_7_adj;Onyx Coastian;;Onyx Coaster;;;;;;;;;;;x
b_orith;Orith;Orith;Orith;;Orith;;;;;;;;;x
b_orith_adj;Orithian;;orither;;;;;;;;;;;x
b_orith_2;Orith;Orith;Orith;;Orith;;;;;;;;;x
b_orith_2_adj;Orithian;;orither;;;;;;;;;;;x
b_orith_3;Orith;Orith;Orith;;Orith;;;;;;;;;x
b_orith_3_adj;Orithian;;orither;;;;;;;;;;;x
b_orith_4;Orith;Orith;Orith;;Orith;;;;;;;;;x
b_orith_4_adj;Orithian;;orither;;;;;;;;;;;x
b_orith_5;Orith;Orith;Orith;;Orith;;;;;;;;;x
b_orith_5_adj;Orithian;;orither;;;;;;;;;;;x
b_orith_6;Orith;Orith;Orith;;Orith;;;;;;;;;x
b_orith_6_adj;Orithian;;orither;;;;;;;;;;;x
b_orith_7;Orith;Orith;Orith;;Orith;;;;;;;;;x
b_orith_7_adj;Orithian;;orither;;;;;;;;;;;x
b_orvrost;Orvrost;Orvrost;Orvrost;;Orvrost;;;;;;;;;x
b_orvrost_adj;Orvrostian;;orvroster;;;;;;;;;;;x
b_orvrost_2;Orvrost;Orvrost;Orvrost;;Orvrost;;;;;;;;;x
b_orvrost_2_adj;Orvrostian;;orvroster;;;;;;;;;;;x
b_orvrost_3;Orvrost;Orvrost;Orvrost;;Orvrost;;;;;;;;;x
b_orvrost_3_adj;Orvrostian;;orvroster;;;;;;;;;;;x
b_orvrost_4;Orvrost;Orvrost;Orvrost;;Orvrost;;;;;;;;;x
b_orvrost_4_adj;Orvrostian;;orvroster;;;;;;;;;;;x
b_orvrost_5;Orvrost;Orvrost;Orvrost;;Orvrost;;;;;;;;;x
b_orvrost_5_adj;Orvrostian;;orvroster;;;;;;;;;;;x
b_orvrost_6;Orvrost;Orvrost;Orvrost;;Orvrost;;;;;;;;;x
b_orvrost_6_adj;Orvrostian;;orvroster;;;;;;;;;;;x
b_orvrost_7;Orvrost;Orvrost;Orvrost;;Orvrost;;;;;;;;;x
b_orvrost_7_adj;Orvrostian;;orvroster;;;;;;;;;;;x
b_oryon;Oryon;Oryon;Oryon;;Oryon;;;;;;;;;x
b_oryon_adj;Oryonian;;oryoner;;;;;;;;;;;x
b_oryon_2;Oryon;Oryon;Oryon;;Oryon;;;;;;;;;x
b_oryon_2_adj;Oryonian;;oryoner;;;;;;;;;;;x
b_oryon_3;Oryon;Oryon;Oryon;;Oryon;;;;;;;;;x
b_oryon_3_adj;Oryonian;;oryoner;;;;;;;;;;;x
b_oryon_4;Oryon;Oryon;Oryon;;Oryon;;;;;;;;;x
b_oryon_4_adj;Oryonian;;oryoner;;;;;;;;;;;x
b_oryon_5;Oryon;Oryon;Oryon;;Oryon;;;;;;;;;x
b_oryon_5_adj;Oryonian;;oryoner;;;;;;;;;;;x
b_oryon_6;Oryon;Oryon;Oryon;;Oryon;;;;;;;;;x
b_oryon_6_adj;Oryonian;;oryoner;;;;;;;;;;;x
b_oryon_7;Oryon;Oryon;Oryon;;Oryon;;;;;;;;;x
b_oryon_7_adj;Oryonian;;oryoner;;;;;;;;;;;x
b_ragast_hall;Ragast Hall;Ragast Hall;Ragast Hall;;Ragast Hall;;;;;;;;;x
b_ragast_hall_adj;Ragast Hallian;;Ragast Haller;;;;;;;;;;;x
b_ragast_hall_2;Ragast Hall;Ragast Hall;Ragast Hall;;Ragast Hall;;;;;;;;;x
b_ragast_hall_2_adj;Ragast Hallian;;Ragast Haller;;;;;;;;;;;x
b_ragast_hall_3;Ragast Hall;Ragast Hall;Ragast Hall;;Ragast Hall;;;;;;;;;x
b_ragast_hall_3_adj;Ragast Hallian;;Ragast Haller;;;;;;;;;;;x
b_ragast_hall_4;Ragast Hall;Ragast Hall;Ragast Hall;;Ragast Hall;;;;;;;;;x
b_ragast_hall_4_adj;Ragast Hallian;;Ragast Haller;;;;;;;;;;;x
b_ragast_hall_5;Ragast Hall;Ragast Hall;Ragast Hall;;Ragast Hall;;;;;;;;;x
b_ragast_hall_5_adj;Ragast Hallian;;Ragast Haller;;;;;;;;;;;x
b_ragast_hall_6;Ragast Hall;Ragast Hall;Ragast Hall;;Ragast Hall;;;;;;;;;x
b_ragast_hall_6_adj;Ragast Hallian;;Ragast Haller;;;;;;;;;;;x
b_ragast_hall_7;Ragast Hall;Ragast Hall;Ragast Hall;;Ragast Hall;;;;;;;;;x
b_ragast_hall_7_adj;Ragast Hallian;;Ragast Haller;;;;;;;;;;;x
b_ragtown;Ragtown;Ragtown;Ragtown;;Ragtown;;;;;;;;;x
b_ragtown_adj;Ragtownian;;ragtowner;;;;;;;;;;;x
b_ragtown_2;Ragtown;Ragtown;Ragtown;;Ragtown;;;;;;;;;x
b_ragtown_2_adj;Ragtownian;;ragtowner;;;;;;;;;;;x
b_ragtown_3;Ragtown;Ragtown;Ragtown;;Ragtown;;;;;;;;;x
b_ragtown_3_adj;Ragtownian;;ragtowner;;;;;;;;;;;x
b_ragtown_4;Ragtown;Ragtown;Ragtown;;Ragtown;;;;;;;;;x
b_ragtown_4_adj;Ragtownian;;ragtowner;;;;;;;;;;;x
b_ragtown_5;Ragtown;Ragtown;Ragtown;;Ragtown;;;;;;;;;x
b_ragtown_5_adj;Ragtownian;;ragtowner;;;;;;;;;;;x
b_ragtown_6;Ragtown;Ragtown;Ragtown;;Ragtown;;;;;;;;;x
b_ragtown_6_adj;Ragtownian;;ragtowner;;;;;;;;;;;x
b_ragtown_7;Ragtown;Ragtown;Ragtown;;Ragtown;;;;;;;;;x
b_ragtown_7_adj;Ragtownian;;ragtowner;;;;;;;;;;;x
b_randeren;Randeren;Randeren;Randeren;;Randeren;;;;;;;;;x
b_randeren_adj;Randerenian;;randerener;;;;;;;;;;;x
b_randeren_2;Randeren;Randeren;Randeren;;Randeren;;;;;;;;;x
b_randeren_2_adj;Randerenian;;randerener;;;;;;;;;;;x
b_randeren_3;Randeren;Randeren;Randeren;;Randeren;;;;;;;;;x
b_randeren_3_adj;Randerenian;;randerener;;;;;;;;;;;x
b_randeren_4;Randeren;Randeren;Randeren;;Randeren;;;;;;;;;x
b_randeren_4_adj;Randerenian;;randerener;;;;;;;;;;;x
b_randeren_5;Randeren;Randeren;Randeren;;Randeren;;;;;;;;;x
b_randeren_5_adj;Randerenian;;randerener;;;;;;;;;;;x
b_randeren_6;Randeren;Randeren;Randeren;;Randeren;;;;;;;;;x
b_randeren_6_adj;Randerenian;;randerener;;;;;;;;;;;x
b_randeren_7;Randeren;Randeren;Randeren;;Randeren;;;;;;;;;x
b_randeren_7_adj;Randerenian;;randerener;;;;;;;;;;;x
b_red_bridge;Red Bridge;Red Bridge;Red Bridge;;Red Bridge;;;;;;;;;x
b_red_bridge_adj;Red Bridgean;;Red Bridger;;;;;;;;;;;x
b_red_bridge_2;Red Bridge;Red Bridge;Red Bridge;;Red Bridge;;;;;;;;;x
b_red_bridge_2_adj;Red Bridgean;;Red Bridger;;;;;;;;;;;x
b_red_bridge_3;Red Bridge;Red Bridge;Red Bridge;;Red Bridge;;;;;;;;;x
b_red_bridge_3_adj;Red Bridgean;;Red Bridger;;;;;;;;;;;x
b_red_bridge_4;Red Bridge;Red Bridge;Red Bridge;;Red Bridge;;;;;;;;;x
b_red_bridge_4_adj;Red Bridgean;;Red Bridger;;;;;;;;;;;x
b_red_bridge_5;Red Bridge;Red Bridge;Red Bridge;;Red Bridge;;;;;;;;;x
b_red_bridge_5_adj;Red Bridgean;;Red Bridger;;;;;;;;;;;x
b_red_bridge_6;Red Bridge;Red Bridge;Red Bridge;;Red Bridge;;;;;;;;;x
b_red_bridge_6_adj;Red Bridgean;;Red Bridger;;;;;;;;;;;x
b_red_bridge_7;Red Bridge;Red Bridge;Red Bridge;;Red Bridge;;;;;;;;;x
b_red_bridge_7_adj;Red Bridgean;;Red Bridger;;;;;;;;;;;x
b_relothigh;Relothigh;Relothigh;Relothigh;;Relothigh;;;;;;;;;x
b_relothigh_adj;Relothighian;;relothigher;;;;;;;;;;;x
b_relothigh_2;Relothigh;Relothigh;Relothigh;;Relothigh;;;;;;;;;x
b_relothigh_2_adj;Relothighian;;relothigher;;;;;;;;;;;x
b_relothigh_3;Relothigh;Relothigh;Relothigh;;Relothigh;;;;;;;;;x
b_relothigh_3_adj;Relothighian;;relothigher;;;;;;;;;;;x
b_relothigh_4;Relothigh;Relothigh;Relothigh;;Relothigh;;;;;;;;;x
b_relothigh_4_adj;Relothighian;;relothigher;;;;;;;;;;;x
b_relothigh_5;Relothigh;Relothigh;Relothigh;;Relothigh;;;;;;;;;x
b_relothigh_5_adj;Relothighian;;relothigher;;;;;;;;;;;x
b_relothigh_6;Relothigh;Relothigh;Relothigh;;Relothigh;;;;;;;;;x
b_relothigh_6_adj;Relothighian;;relothigher;;;;;;;;;;;x
b_relothigh_7;Relothigh;Relothigh;Relothigh;;Relothigh;;;;;;;;;x
b_relothigh_7_adj;Relothighian;;relothigher;;;;;;;;;;;x
b_rifheld;Rifheld;Rifheld;Rifheld;;Rifheld;;;;;;;;;x
b_rifheld_adj;Rifheldian;;rifhelder;;;;;;;;;;;x
b_rifheld_2;Rifheld;Rifheld;Rifheld;;Rifheld;;;;;;;;;x
b_rifheld_2_adj;Rifheldian;;rifhelder;;;;;;;;;;;x
b_rifheld_3;Rifheld;Rifheld;Rifheld;;Rifheld;;;;;;;;;x
b_rifheld_3_adj;Rifheldian;;rifhelder;;;;;;;;;;;x
b_rifheld_4;Rifheld;Rifheld;Rifheld;;Rifheld;;;;;;;;;x
b_rifheld_4_adj;Rifheldian;;rifhelder;;;;;;;;;;;x
b_rifheld_5;Rifheld;Rifheld;Rifheld;;Rifheld;;;;;;;;;x
b_rifheld_5_adj;Rifheldian;;rifhelder;;;;;;;;;;;x
b_rifheld_6;Rifheld;Rifheld;Rifheld;;Rifheld;;;;;;;;;x
b_rifheld_6_adj;Rifheldian;;rifhelder;;;;;;;;;;;x
b_rifheld_7;Rifheld;Rifheld;Rifheld;;Rifheld;;;;;;;;;x
b_rifheld_7_adj;Rifheldian;;rifhelder;;;;;;;;;;;x
b_sevalstry;Sevalstry;Sevalstry;Sevalstry;;Sevalstry;;;;;;;;;x
b_sevalstry_adj;Sevalstrian;;sevalstrer;;;;;;;;;;;x
b_sevalstry_2;Sevalstry;Sevalstry;Sevalstry;;Sevalstry;;;;;;;;;x
b_sevalstry_2_adj;Sevalstrian;;sevalstrer;;;;;;;;;;;x
b_sevalstry_3;Sevalstry;Sevalstry;Sevalstry;;Sevalstry;;;;;;;;;x
b_sevalstry_3_adj;Sevalstrian;;sevalstrer;;;;;;;;;;;x
b_sevalstry_4;Sevalstry;Sevalstry;Sevalstry;;Sevalstry;;;;;;;;;x
b_sevalstry_4_adj;Sevalstrian;;sevalstrer;;;;;;;;;;;x
b_sevalstry_5;Sevalstry;Sevalstry;Sevalstry;;Sevalstry;;;;;;;;;x
b_sevalstry_5_adj;Sevalstrian;;sevalstrer;;;;;;;;;;;x
b_sevalstry_6;Sevalstry;Sevalstry;Sevalstry;;Sevalstry;;;;;;;;;x
b_sevalstry_6_adj;Sevalstrian;;sevalstrer;;;;;;;;;;;x
b_sevalstry_7;Sevalstry;Sevalstry;Sevalstry;;Sevalstry;;;;;;;;;x
b_sevalstry_7_adj;Sevalstrian;;sevalstrer;;;;;;;;;;;x
b_sitharghis;Sitharghis;Sitharghis;Sitharghis;;Sitharghis;;;;;;;;;x
b_sitharghis_adj;Sitharghisian;;sitharghiser;;;;;;;;;;;x
b_sitharghis_2;Sitharghis;Sitharghis;Sitharghis;;Sitharghis;;;;;;;;;x
b_sitharghis_2_adj;Sitharghisian;;sitharghiser;;;;;;;;;;;x
b_sitharghis_3;Sitharghis;Sitharghis;Sitharghis;;Sitharghis;;;;;;;;;x
b_sitharghis_3_adj;Sitharghisian;;sitharghiser;;;;;;;;;;;x
b_sitharghis_4;Sitharghis;Sitharghis;Sitharghis;;Sitharghis;;;;;;;;;x
b_sitharghis_4_adj;Sitharghisian;;sitharghiser;;;;;;;;;;;x
b_sitharghis_5;Sitharghis;Sitharghis;Sitharghis;;Sitharghis;;;;;;;;;x
b_sitharghis_5_adj;Sitharghisian;;sitharghiser;;;;;;;;;;;x
b_sitharghis_6;Sitharghis;Sitharghis;Sitharghis;;Sitharghis;;;;;;;;;x
b_sitharghis_6_adj;Sitharghisian;;sitharghiser;;;;;;;;;;;x
b_sitharghis_7;Sitharghis;Sitharghis;Sitharghis;;Sitharghis;;;;;;;;;x
b_sitharghis_7_adj;Sitharghisian;;sitharghiser;;;;;;;;;;;x
b_smoking_forest;Smoking Forest;Smoking Forest;Smoking Forest;;Smoking Forest;;;;;;;;;x
b_smoking_forest_adj;Smoking Forestian;;Smoking Forester;;;;;;;;;;;x
b_smoking_forest_2;Smoking Forest;Smoking Forest;Smoking Forest;;Smoking Forest;;;;;;;;;x
b_smoking_forest_2_adj;Smoking Forestian;;Smoking Forester;;;;;;;;;;;x
b_smoking_forest_3;Smoking Forest;Smoking Forest;Smoking Forest;;Smoking Forest;;;;;;;;;x
b_smoking_forest_3_adj;Smoking Forestian;;Smoking Forester;;;;;;;;;;;x
b_smoking_forest_4;Smoking Forest;Smoking Forest;Smoking Forest;;Smoking Forest;;;;;;;;;x
b_smoking_forest_4_adj;Smoking Forestian;;Smoking Forester;;;;;;;;;;;x
b_smoking_forest_5;Smoking Forest;Smoking Forest;Smoking Forest;;Smoking Forest;;;;;;;;;x
b_smoking_forest_5_adj;Smoking Forestian;;Smoking Forester;;;;;;;;;;;x
b_smoking_forest_6;Smoking Forest;Smoking Forest;Smoking Forest;;Smoking Forest;;;;;;;;;x
b_smoking_forest_6_adj;Smoking Forestian;;Smoking Forester;;;;;;;;;;;x
b_smoking_forest_7;Smoking Forest;Smoking Forest;Smoking Forest;;Smoking Forest;;;;;;;;;x
b_smoking_forest_7_adj;Smoking Forestian;;Smoking Forester;;;;;;;;;;;x
b_solus;Solus;Solus;Solus;;Solus;;;;;;;;;x
b_solus_adj;Solusian;;soluser;;;;;;;;;;;x
b_solus_2;Solus;Solus;Solus;;Solus;;;;;;;;;x
b_solus_2_adj;Solusian;;soluser;;;;;;;;;;;x
b_solus_3;Solus;Solus;Solus;;Solus;;;;;;;;;x
b_solus_3_adj;Solusian;;soluser;;;;;;;;;;;x
b_solus_4;Solus;Solus;Solus;;Solus;;;;;;;;;x
b_solus_4_adj;Solusian;;soluser;;;;;;;;;;;x
b_solus_5;Solus;Solus;Solus;;Solus;;;;;;;;;x
b_solus_5_adj;Solusian;;soluser;;;;;;;;;;;x
b_solus_6;Solus;Solus;Solus;;Solus;;;;;;;;;x
b_solus_6_adj;Solusian;;soluser;;;;;;;;;;;x
b_solus_7;Solus;Solus;Solus;;Solus;;;;;;;;;x
b_solus_7_adj;Solusian;;soluser;;;;;;;;;;;x
b_south_ederler;South Ederler;South Ederler;South Ederler;;South Ederler;;;;;;;;;x
b_south_ederler_adj;South Ederlerian;;South Ederlerer;;;;;;;;;;;x
b_south_ederler_2;South Ederler;South Ederler;South Ederler;;South Ederler;;;;;;;;;x
b_south_ederler_2_adj;South Ederlerian;;South Ederlerer;;;;;;;;;;;x
b_south_ederler_3;South Ederler;South Ederler;South Ederler;;South Ederler;;;;;;;;;x
b_south_ederler_3_adj;South Ederlerian;;South Ederlerer;;;;;;;;;;;x
b_south_ederler_4;South Ederler;South Ederler;South Ederler;;South Ederler;;;;;;;;;x
b_south_ederler_4_adj;South Ederlerian;;South Ederlerer;;;;;;;;;;;x
b_south_ederler_5;South Ederler;South Ederler;South Ederler;;South Ederler;;;;;;;;;x
b_south_ederler_5_adj;South Ederlerian;;South Ederlerer;;;;;;;;;;;x
b_south_ederler_6;South Ederler;South Ederler;South Ederler;;South Ederler;;;;;;;;;x
b_south_ederler_6_adj;South Ederlerian;;South Ederlerer;;;;;;;;;;;x
b_south_ederler_7;South Ederler;South Ederler;South Ederler;;South Ederler;;;;;;;;;x
b_south_ederler_7_adj;South Ederlerian;;South Ederlerer;;;;;;;;;;;x
b_stov;Stov;Stov;Stov;;Stov;;;;;;;;;x
b_stov_adj;Stovian;;stover;;;;;;;;;;;x
b_stov_2;Stov;Stov;Stov;;Stov;;;;;;;;;x
b_stov_2_adj;Stovian;;stover;;;;;;;;;;;x
b_stov_3;Stov;Stov;Stov;;Stov;;;;;;;;;x
b_stov_3_adj;Stovian;;stover;;;;;;;;;;;x
b_stov_4;Stov;Stov;Stov;;Stov;;;;;;;;;x
b_stov_4_adj;Stovian;;stover;;;;;;;;;;;x
b_stov_5;Stov;Stov;Stov;;Stov;;;;;;;;;x
b_stov_5_adj;Stovian;;stover;;;;;;;;;;;x
b_stov_6;Stov;Stov;Stov;;Stov;;;;;;;;;x
b_stov_6_adj;Stovian;;stover;;;;;;;;;;;x
b_stov_7;Stov;Stov;Stov;;Stov;;;;;;;;;x
b_stov_7_adj;Stovian;;stover;;;;;;;;;;;x
b_sundered_plains;Sundered Plains;Sundered Plains;Sundered Plains;;Sundered Plains;;;;;;;;;x
b_sundered_plains_adj;Sundered Plainsian;;Sundered Plainser;;;;;;;;;;;x
b_sundered_plains_2;Sundered Plains;Sundered Plains;Sundered Plains;;Sundered Plains;;;;;;;;;x
b_sundered_plains_2_adj;Sundered Plainsian;;Sundered Plainser;;;;;;;;;;;x
b_sundered_plains_3;Sundered Plains;Sundered Plains;Sundered Plains;;Sundered Plains;;;;;;;;;x
b_sundered_plains_3_adj;Sundered Plainsian;;Sundered Plainser;;;;;;;;;;;x
b_sundered_plains_4;Sundered Plains;Sundered Plains;Sundered Plains;;Sundered Plains;;;;;;;;;x
b_sundered_plains_4_adj;Sundered Plainsian;;Sundered Plainser;;;;;;;;;;;x
b_sundered_plains_5;Sundered Plains;Sundered Plains;Sundered Plains;;Sundered Plains;;;;;;;;;x
b_sundered_plains_5_adj;Sundered Plainsian;;Sundered Plainser;;;;;;;;;;;x
b_sundered_plains_6;Sundered Plains;Sundered Plains;Sundered Plains;;Sundered Plains;;;;;;;;;x
b_sundered_plains_6_adj;Sundered Plainsian;;Sundered Plainser;;;;;;;;;;;x
b_sundered_plains_7;Sundered Plains;Sundered Plains;Sundered Plains;;Sundered Plains;;;;;;;;;x
b_sundered_plains_7_adj;Sundered Plainsian;;Sundered Plainser;;;;;;;;;;;x
b_survelis;Survelis;Survelis;Survelis;;Survelis;;;;;;;;;x
b_survelis_adj;Survelisian;;surveliser;;;;;;;;;;;x
b_survelis_2;Survelis;Survelis;Survelis;;Survelis;;;;;;;;;x
b_survelis_2_adj;Survelisian;;surveliser;;;;;;;;;;;x
b_survelis_3;Survelis;Survelis;Survelis;;Survelis;;;;;;;;;x
b_survelis_3_adj;Survelisian;;surveliser;;;;;;;;;;;x
b_survelis_4;Survelis;Survelis;Survelis;;Survelis;;;;;;;;;x
b_survelis_4_adj;Survelisian;;surveliser;;;;;;;;;;;x
b_survelis_5;Survelis;Survelis;Survelis;;Survelis;;;;;;;;;x
b_survelis_5_adj;Survelisian;;surveliser;;;;;;;;;;;x
b_survelis_6;Survelis;Survelis;Survelis;;Survelis;;;;;;;;;x
b_survelis_6_adj;Survelisian;;surveliser;;;;;;;;;;;x
b_survelis_7;Survelis;Survelis;Survelis;;Survelis;;;;;;;;;x
b_survelis_7_adj;Survelisian;;surveliser;;;;;;;;;;;x
b_talon_point;Talon Point;Talon Point;Talon Point;;Talon Point;;;;;;;;;x
b_talon_point_adj;Talon Pointian;;Talon Pointer;;;;;;;;;;;x
b_talon_point_2;Talon Point;Talon Point;Talon Point;;Talon Point;;;;;;;;;x
b_talon_point_2_adj;Talon Pointian;;Talon Pointer;;;;;;;;;;;x
b_talon_point_3;Talon Point;Talon Point;Talon Point;;Talon Point;;;;;;;;;x
b_talon_point_3_adj;Talon Pointian;;Talon Pointer;;;;;;;;;;;x
b_talon_point_4;Talon Point;Talon Point;Talon Point;;Talon Point;;;;;;;;;x
b_talon_point_4_adj;Talon Pointian;;Talon Pointer;;;;;;;;;;;x
b_talon_point_5;Talon Point;Talon Point;Talon Point;;Talon Point;;;;;;;;;x
b_talon_point_5_adj;Talon Pointian;;Talon Pointer;;;;;;;;;;;x
b_talon_point_6;Talon Point;Talon Point;Talon Point;;Talon Point;;;;;;;;;x
b_talon_point_6_adj;Talon Pointian;;Talon Pointer;;;;;;;;;;;x
b_talon_point_7;Talon Point;Talon Point;Talon Point;;Talon Point;;;;;;;;;x
b_talon_point_7_adj;Talon Pointian;;Talon Pointer;;;;;;;;;;;x
b_tev;Tev;Tev;Tev;;Tev;;;;;;;;;x
b_tev_adj;Tevian;;tever;;;;;;;;;;;x
b_tev_2;Tev;Tev;Tev;;Tev;;;;;;;;;x
b_tev_2_adj;Tevian;;tever;;;;;;;;;;;x
b_tev_3;Tev;Tev;Tev;;Tev;;;;;;;;;x
b_tev_3_adj;Tevian;;tever;;;;;;;;;;;x
b_tev_4;Tev;Tev;Tev;;Tev;;;;;;;;;x
b_tev_4_adj;Tevian;;tever;;;;;;;;;;;x
b_tev_5;Tev;Tev;Tev;;Tev;;;;;;;;;x
b_tev_5_adj;Tevian;;tever;;;;;;;;;;;x
b_tev_6;Tev;Tev;Tev;;Tev;;;;;;;;;x
b_tev_6_adj;Tevian;;tever;;;;;;;;;;;x
b_tev_7;Tev;Tev;Tev;;Tev;;;;;;;;;x
b_tev_7_adj;Tevian;;tever;;;;;;;;;;;x
b_the_iceron_lands;The Iceron Lands;The Iceron Lands;The Iceron Lands;;The Iceron Lands;;;;;;;;;x
b_the_iceron_lands_adj;The Iceron Landsian;;The Iceron Landser;;;;;;;;;;;x
b_the_iceron_lands_2;The Iceron Lands;The Iceron Lands;The Iceron Lands;;The Iceron Lands;;;;;;;;;x
b_the_iceron_lands_2_adj;The Iceron Landsian;;The Iceron Landser;;;;;;;;;;;x
b_the_iceron_lands_3;The Iceron Lands;The Iceron Lands;The Iceron Lands;;The Iceron Lands;;;;;;;;;x
b_the_iceron_lands_3_adj;The Iceron Landsian;;The Iceron Landser;;;;;;;;;;;x
b_the_iceron_lands_4;The Iceron Lands;The Iceron Lands;The Iceron Lands;;The Iceron Lands;;;;;;;;;x
b_the_iceron_lands_4_adj;The Iceron Landsian;;The Iceron Landser;;;;;;;;;;;x
b_the_iceron_lands_5;The Iceron Lands;The Iceron Lands;The Iceron Lands;;The Iceron Lands;;;;;;;;;x
b_the_iceron_lands_5_adj;The Iceron Landsian;;The Iceron Landser;;;;;;;;;;;x
b_the_iceron_lands_6;The Iceron Lands;The Iceron Lands;The Iceron Lands;;The Iceron Lands;;;;;;;;;x
b_the_iceron_lands_6_adj;The Iceron Landsian;;The Iceron Landser;;;;;;;;;;;x
b_the_iceron_lands_7;The Iceron Lands;The Iceron Lands;The Iceron Lands;;The Iceron Lands;;;;;;;;;x
b_the_iceron_lands_7_adj;The Iceron Landsian;;The Iceron Landser;;;;;;;;;;;x
b_the_pearl_gate;The Pearl Gate;The Pearl Gate;The Pearl Gate;;The Pearl Gate;;;;;;;;;x
b_the_pearl_gate_adj;The Pearl Gatean;;The Pearl Gater;;;;;;;;;;;x
b_the_pearl_gate_2;The Pearl Gate;The Pearl Gate;The Pearl Gate;;The Pearl Gate;;;;;;;;;x
b_the_pearl_gate_2_adj;The Pearl Gatean;;The Pearl Gater;;;;;;;;;;;x
b_the_pearl_gate_3;The Pearl Gate;The Pearl Gate;The Pearl Gate;;The Pearl Gate;;;;;;;;;x
b_the_pearl_gate_3_adj;The Pearl Gatean;;The Pearl Gater;;;;;;;;;;;x
b_the_pearl_gate_4;The Pearl Gate;The Pearl Gate;The Pearl Gate;;The Pearl Gate;;;;;;;;;x
b_the_pearl_gate_4_adj;The Pearl Gatean;;The Pearl Gater;;;;;;;;;;;x
b_the_pearl_gate_5;The Pearl Gate;The Pearl Gate;The Pearl Gate;;The Pearl Gate;;;;;;;;;x
b_the_pearl_gate_5_adj;The Pearl Gatean;;The Pearl Gater;;;;;;;;;;;x
b_the_pearl_gate_6;The Pearl Gate;The Pearl Gate;The Pearl Gate;;The Pearl Gate;;;;;;;;;x
b_the_pearl_gate_6_adj;The Pearl Gatean;;The Pearl Gater;;;;;;;;;;;x
b_the_pearl_gate_7;The Pearl Gate;The Pearl Gate;The Pearl Gate;;The Pearl Gate;;;;;;;;;x
